nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation
FAN-ZHENDONG,67246,67256,garcon,revers,5,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,-43.46015529632568,114.77037239074707,2,FAN-ZHENDONG,TRULS-MOREGARD,52.14239730834961,-313.2906422932943,100,67249,,,,,
TRULS-MOREGARD,67257,67278,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-80.86136391162873,167.57379709879558,100,67262,,,,,
FAN-ZHENDONG,67598,67640,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-8.283798217773438,48.002052307128906,2,FAN-ZHENDONG,TRULS-MOREGARD,66.90231781005859,-282.65500259399414,100,67625,48.2296630859375,-105.61601910591125,2,67628,
TRULS-MOREGARD,67641,67661,garcon,coup_droit,5,att/att,serveur_point_pour,,defensif,,out,poussette,,,,TRULS-MOREGARD,FAN-ZHENDONG,-18.995582389831544,-10.496544583638508,100,67643,,,,,
TRULS-MOREGARD,68031,68070,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,m2,,,-19.861611557006835,-71.0014460881551,2,TRULS-MOREGARD,FAN-ZHENDONG,-73.51981788873672,55.31616795857747,100,68057,-63.8094162940979,83.82529322306316,2,68060,
FAN-ZHENDONG,68071,68085,garcon,revers,5,att/att,FAN-ZHENDONG,,offensif,g2,,flip,-43.21620464324951,80.33710924784343,2,FAN-ZHENDONG,TRULS-MOREGARD,18.23393783569336,-197.8213004430135,100,68077,,,,,
TRULS-MOREGARD,68086,68097,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,offensif,g2,,topspin,54.23651123046875,-84.99463227589925,2,TRULS-MOREGARD,FAN-ZHENDONG,-87.58257522583008,140.30340525309245,100,68091,,,,,
FAN-ZHENDONG,68098,68105,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,25.227880859375,66.63420003255209,2,FAN-ZHENDONG,TRULS-MOREGARD,108.47012329101562,-297.3277779897054,100,68099,,,,,
TRULS-MOREGARD,68106,68123,garcon,coup_droit,5,att/att,serveur_point_pour,,intermediaire,,out,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-38.813199043273926,151.51229820251464,100,68111,,,,,
TRULS-MOREGARD,70102,70125,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_gauche,,d2,,,-36.89728260040283,-53.89660154978434,2,TRULS-MOREGARD,FAN-ZHENDONG,-50.79211797714233,93.05807991027832,100,70112,-36.21544857025147,86.53025372823079,2,70115,
FAN-ZHENDONG,70126,70141,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-60.11370668411255,74.26862551371256,2,FAN-ZHENDONG,TRULS-MOREGARD,-50.60843019485473,-169.1276403427124,100,70132,,,,,
TRULS-MOREGARD,70142,70154,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,62.64455337524414,-129.98943026065825,2,TRULS-MOREGARD,FAN-ZHENDONG,-80.67132105827332,143.22925707499186,100,70148,,,,,
FAN-ZHENDONG,70155,70170,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,FAN-ZHENDONG,TRULS-MOREGARD,89.62267761230468,-237.66190636952717,100,70155,,,,,
FAN-ZHENDONG,70620,70664,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,d1,,,53.6181037902832,40.770840581258135,2,FAN-ZHENDONG,TRULS-MOREGARD,61.346797943115234,-245.27665545145672,100,70651,61.48076858520508,-109.10545082092285,2,70654,
TRULS-MOREGARD,70665,70678,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,-57.61047096252442,-67.39741175969442,2,TRULS-MOREGARD,FAN-ZHENDONG,52.804263305664065,5.225429725646973,100,70667,,,,,
FAN-ZHENDONG,70679,70691,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-56.322502040863036,67.85354448954264,2,FAN-ZHENDONG,TRULS-MOREGARD,-100.27153167724609,-172.8593164920807,100,70685,,,,,
TRULS-MOREGARD,70692,70709,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,6.238441085815429,-119.44802039464315,2,TRULS-MOREGARD,FAN-ZHENDONG,-43.7658727645874,145.5278158823649,100,70699,,,,,
FAN-ZHENDONG,70710,70722,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,58.31519393920898,72.4429100036621,2,FAN-ZHENDONG,TRULS-MOREGARD,19.777296447753905,-344.7228146870931,100,70716,,,,,
TRULS-MOREGARD,70723,70745,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,-2.02779541015625,-122.93732472260793,2,TRULS-MOREGARD,FAN-ZHENDONG,88.63143692016601,181.63433074951172,100,70726,,,,,
FAN-ZHENDONG,70746,70760,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,offensif,d2,,topspin,45.68078536987305,75.7842918395996,2,FAN-ZHENDONG,TRULS-MOREGARD,-40.35846385955811,-295.25864651997887,100,70754,,,,,
TRULS-MOREGARD,70761,70785,garcon,coup_droit,5,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,135.94381713867188,521.4997314453125,100,70769,,,,,
FAN-ZHENDONG,71185,71229,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,d2,,,37.917547607421874,60.1099973042806,2,FAN-ZHENDONG,TRULS-MOREGARD,61.61423187255859,-286.4938776652018,100,71215,55.301927185058595,-95.28801085154215,2,71219,
TRULS-MOREGARD,71230,71240,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,g3,,poussette,61.45743026733398,-105.6465528011322,2,TRULS-MOREGARD,FAN-ZHENDONG,35.967312240600585,44.204812113444014,100,71231,,,,,
FAN-ZHENDONG,71241,71253,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,11.459353256225587,54.12480074564616,2,FAN-ZHENDONG,TRULS-MOREGARD,67.45505905151367,-219.4418045679728,100,71245,,,,,
TRULS-MOREGARD,71254,71270,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,33.95209922790527,-115.99921317100525,2,TRULS-MOREGARD,FAN-ZHENDONG,-13.218294143676758,48.068911997477215,100,71257,,,,,
FAN-ZHENDONG,71271,71285,garcon,revers,5,att/att,FAN-ZHENDONG,,offensif,m2,,topspin,-24.868840408325195,61.019553883870444,2,FAN-ZHENDONG,TRULS-MOREGARD,16.554869079589842,-336.9730658213297,100,71279,,,,,
TRULS-MOREGARD,71286,71305,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-41.5771842956543,111.63256594340007,100,71288,,,,,
TRULS-MOREGARD,71843,71848,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,d2,,,-70.0077577829361,-70.75923649470012,2,TRULS-MOREGARD,FAN-ZHENDONG,9.648473739624023,76.34810473124186,100,71843,-12.353797912597656,38.41380132039388,2,71844,
FAN-ZHENDONG,71849,71860,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g1,,poussette,-38.26073684692383,32.27772623697917,2,FAN-ZHENDONG,TRULS-MOREGARD,-79.97273752689361,-165.59323120117188,100,71853,,,,,
TRULS-MOREGARD,71861,71875,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,-41.91939868927002,-50.478291002909344,2,TRULS-MOREGARD,FAN-ZHENDONG,-10.53244514465332,25.4567138671875,100,71866,,,,,
FAN-ZHENDONG,71876,71892,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-53.1305648803711,77.33044395446777,2,FAN-ZHENDONG,TRULS-MOREGARD,-57.08108978271484,-176.3569880803426,100,71881,,,,,
TRULS-MOREGARD,71893,71902,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m2,,topspin,13.6276424407959,-84.83923314412435,2,TRULS-MOREGARD,FAN-ZHENDONG,-54.19256887435913,74.17734235127767,100,71894,,,,,
FAN-ZHENDONG,71903,71922,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,-18.58906078338623,86.24225883483886,2,FAN-ZHENDONG,TRULS-MOREGARD,76.11270523071289,-248.86755911509195,100,71911,,,,,
TRULS-MOREGARD,71923,71941,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-40.410456848144534,120.90444412231446,100,71926,,,,,
TRULS-MOREGARD,72332,72355,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,g3,,,45.20006675720215,-116.01656829516092,2,TRULS-MOREGARD,FAN-ZHENDONG,-52.306923389434814,111.82748336791992,100,72343,-35.61176166534424,117.72259877522787,2,72345,
FAN-ZHENDONG,72356,72366,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,-56.00945873260498,80.54024912516276,2,FAN-ZHENDONG,TRULS-MOREGARD,57.97694778442383,-208.541632493337,100,72358,,,,,
TRULS-MOREGARD,72367,72375,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-25.23007698059082,-88.13450304667155,2,TRULS-MOREGARD,FAN-ZHENDONG,-72.89829270839691,42.4257137298584,100,72368,,,,,
FAN-ZHENDONG,72376,72397,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,d1,,poussette,42.85038375854492,34.4922487894694,2,FAN-ZHENDONG,TRULS-MOREGARD,25.516587448120116,-216.0284501393636,100,72385,,,,,
TRULS-MOREGARD,72398,72417,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,offensif,d3,,topspin,-60.075187587738036,-126.39863765239716,2,TRULS-MOREGARD,FAN-ZHENDONG,84.04906692504883,103.18538932800293,100,72406,,,,,
FAN-ZHENDONG,72418,72431,garcon,coup_droit,5,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,45.59286804199219,106.96034876505534,2,FAN-ZHENDONG,TRULS-MOREGARD,-140.69829635620118,-323.59191233317057,100,72425,,,,,
FAN-ZHENDONG,73018,73048,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,g1,,,-51.359688472747806,25.94246571858724,2,FAN-ZHENDONG,TRULS-MOREGARD,54.988468933105466,-237.9191106160482,100,73035,29.876496887207033,-102.11293846766154,2,73037,
TRULS-MOREGARD,73049,73061,garcon,revers,5,att/att,TRULS-MOREGARD,,defensif,m3,,poussette,15.453017807006836,-126.45706366697947,2,TRULS-MOREGARD,FAN-ZHENDONG,-62.69479961395264,13.00443623860677,100,73050,,,,,
FAN-ZHENDONG,73062,73078,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,-47.788329696655275,51.74913902282715,2,FAN-ZHENDONG,TRULS-MOREGARD,60.27048110961914,-241.5791473388672,100,73070,,,,,
TRULS-MOREGARD,73079,73084,garcon,revers,5,att/att,serveur_point_contre,,offensif,d3,pt_gagne,bloc,-68.59070422649384,-133.4576672752698,2,TRULS-MOREGARD,FAN-ZHENDONG,-69.18400077819824,68.04584884643555,100,73080,,,,,
FAN-ZHENDONG,73619,73667,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,15.352213668823243,47.68175989786784,2,FAN-ZHENDONG,TRULS-MOREGARD,62.30011749267578,-230.48782501220703,100,73654,50.27976760864258,-109.08244929313659,2,73657,
TRULS-MOREGARD,73668,73679,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,g2,,poussette,56.18643493652344,-71.3687606493632,2,TRULS-MOREGARD,FAN-ZHENDONG,12.303823471069336,31.65215784708659,100,73669,,,,,
FAN-ZHENDONG,73680,73696,garcon,revers,5,att/att,FAN-ZHENDONG,,defensif,m3,,poussette,-21.187449073791505,108.15837059020996,2,FAN-ZHENDONG,TRULS-MOREGARD,73.34137420654297,-179.5648334503174,100,73686,,,,,
TRULS-MOREGARD,73697,73709,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,29.876496887207033,-102.11293846766154,2,TRULS-MOREGARD,FAN-ZHENDONG,-43.48510627746582,67.66158854166666,100,73700,,,,,
FAN-ZHENDONG,73710,73719,garcon,revers,5,att/att,FAN-ZHENDONG,,offensif,m2,,topspin,-24.51033992767334,83.1922166188558,2,FAN-ZHENDONG,TRULS-MOREGARD,55.377769470214844,-317.0896593729655,100,73714,,,,,
TRULS-MOREGARD,73720,73735,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-51.99598560333252,83.63499221801757,100,73721,,,,,
TRULS-MOREGARD,74143,74168,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,d2,,,-66.08077549934387,-77.64403384526571,2,TRULS-MOREGARD,FAN-ZHENDONG,-48.49149074554443,64.5518290201823,100,74154,-62.992048788070676,77.48475430806478,2,74158,
FAN-ZHENDONG,74169,74184,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-61.34924683570862,64.74108479817708,2,FAN-ZHENDONG,TRULS-MOREGARD,-66.8734203338623,-147.66396491527559,100,74171,,,,,
TRULS-MOREGARD,74185,74192,garcon,revers,5,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,51.327484130859375,-116.02602324485778,2,TRULS-MOREGARD,FAN-ZHENDONG,-58.192519187927246,32.524330139160156,100,74187,,,,,
FAN-ZHENDONG,74193,74201,garcon,revers,5,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,61.071956634521484,94.29015871683757,2,FAN-ZHENDONG,TRULS-MOREGARD,96.18049850463868,-256.12893435160316,100,74194,,,,,
TRULS-MOREGARD,74585,74611,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_gauche,,g3,,,46.19234390258789,-105.6113177617391,2,TRULS-MOREGARD,FAN-ZHENDONG,-38.9048490524292,99.12135492960611,100,74601,-17.47658042907715,95.6276486714681,2,74602,
FAN-ZHENDONG,74612,74623,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,-45.40866203308106,114.80620625813802,2,FAN-ZHENDONG,TRULS-MOREGARD,56.8735237121582,-197.6488292694092,100,74614,,,,,
TRULS-MOREGARD,74624,74633,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-3.635580825805664,-77.91437311172486,2,TRULS-MOREGARD,FAN-ZHENDONG,-53.50879602432251,102.50026041666666,100,74624,,,,,
FAN-ZHENDONG,74634,74659,garcon,revers,5,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,-8.023648452758788,70.30118751525879,2,FAN-ZHENDONG,TRULS-MOREGARD,-1.1278205871582032,-137.0,100,74646,,,,,
TRULS-MOREGARD,74660,74677,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,-30.35688934326172,-88.11617673238119,2,TRULS-MOREGARD,FAN-ZHENDONG,-12.271932601928711,44.84715639750163,100,74662,,,,,
FAN-ZHENDONG,74678,74703,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-65.9532645702362,77.53109270731608,2,FAN-ZHENDONG,TRULS-MOREGARD,-75.61622093766928,-198.2402100245158,100,74690,,,,,
TRULS-MOREGARD,74704,74780,garcon,coup_droit,5,att/att,serveur_point_contre,,defensif,d1,pt_gagne,coupe,-62.5422924041748,-20.078027725219727,2,TRULS-MOREGARD,FAN-ZHENDONG,-58.02065458297729,334.0424407958984,100,74719,,,,,
FAN-ZHENDONG,75871,75877,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-7.079222106933594,67.11725171407063,2,FAN-ZHENDONG,TRULS-MOREGARD,63.426821899414065,-241.55484580993652,100,75871,46.17286148071289,-98.7042744954427,2,75872,
TRULS-MOREGARD,75878,75889,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,flip,-20.60471954345703,-122.91818182468414,2,TRULS-MOREGARD,FAN-ZHENDONG,-26.011993980407716,51.44894981384277,100,75882,,,,,
FAN-ZHENDONG,75890,75900,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,-33.158027458190915,92.76186256408691,2,FAN-ZHENDONG,TRULS-MOREGARD,-5.3163093566894535,-352.94639981587727,100,75894,,,,,
TRULS-MOREGARD,75901,75917,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-37.381668663024904,77.08401425679524,100,75902,,,,,
FAN-ZHENDONG,76275,76281,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,0.6190235137939453,51.081831232706705,2,FAN-ZHENDONG,TRULS-MOREGARD,58.22898712158203,-252.73537826538086,100,76275,43.13520545959473,-105.60426030158996,2,76276,
TRULS-MOREGARD,76282,76293,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,d3,,poussette,-67.17666807174683,-119.3535373131434,2,TRULS-MOREGARD,FAN-ZHENDONG,-7.591657638549805,22.17506675720215,100,76283,,,,,
FAN-ZHENDONG,76294,76304,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,intermediaire,d2,,topspin,39.854577255249026,72.72750790913899,2,FAN-ZHENDONG,TRULS-MOREGARD,-104.43647193908691,-231.6355017344157,100,76298,,,,,
TRULS-MOREGARD,76305,76313,garcon,coup_droit,5,att/att,serveur_point_contre,,offensif,g3,pt_gagne,topspin,62.498130798339844,-109.10754127502442,2,TRULS-MOREGARD,FAN-ZHENDONG,123.01212768554687,111.70831006368002,100,76309,,,,,
TRULS-MOREGARD,76645,76658,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,g2,,,47.04285888671875,-51.04069283803304,2,TRULS-MOREGARD,FAN-ZHENDONG,-64.70937662124634,86.99583269755045,100,76646,-25.697767448425292,70.56954956054688,2,76648,
FAN-ZHENDONG,76659,76676,garcon,revers,5,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-32.29454231262207,86.4661813100179,2,FAN-ZHENDONG,TRULS-MOREGARD,87.0071044921875,-119.55196822484335,100,76666,,,,,
TRULS-MOREGARD,76677,76686,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,-0.7067741394042969,-91.66606829961141,2,TRULS-MOREGARD,FAN-ZHENDONG,-42.56527214050293,64.46458740234375,100,76678,,,,,
FAN-ZHENDONG,76687,76710,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,47.75741729736328,-282.86038099924724,100,76691,,,,,
TRULS-MOREGARD,77050,77074,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_droit,,d3,,,-70.77400522232055,-137.0,2,TRULS-MOREGARD,FAN-ZHENDONG,-62.65689387321472,90.11250813802083,100,77063,-66.0732421875,108.96363093058268,2,77065,
FAN-ZHENDONG,77075,77084,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,-46.79966564178467,96.1269536336263,2,FAN-ZHENDONG,TRULS-MOREGARD,-69.24474699497223,-238.84171511332195,100,77076,,,,,
TRULS-MOREGARD,77085,77095,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,1.1552394866943358,-112.46197538375854,2,TRULS-MOREGARD,FAN-ZHENDONG,-40.396457481384275,73.96465606689453,100,77086,,,,,
FAN-ZHENDONG,77096,77124,garcon,revers,5,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,63.53101806640625,-256.4160233815511,100,77106,,,,,
FAN-ZHENDONG,77664,77700,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,m2,,,8.466830062866212,47.775063832600914,2,FAN-ZHENDONG,TRULS-MOREGARD,65.53022766113281,-241.53865350087483,100,77688,53.288178253173825,-98.72431236902872,2,77691,
TRULS-MOREGARD,77701,77711,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,m2,,poussette,-19.03461608886719,-84.71424140930176,2,TRULS-MOREGARD,FAN-ZHENDONG,3.3528682708740236,25.291515731811522,100,77701,,,,,
FAN-ZHENDONG,77712,77727,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,-57.58302669525146,96.31056518554688,2,FAN-ZHENDONG,TRULS-MOREGARD,-39.26930732727051,-179.91803309122722,100,77717,,,,,
TRULS-MOREGARD,77728,77738,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,28.86175117492676,-98.65552336374918,2,TRULS-MOREGARD,FAN-ZHENDONG,-55.80262289047241,48.64596443176269,100,77729,,,,,
FAN-ZHENDONG,77739,77750,garcon,revers,5,att/att,serveur_point_pour,,offensif,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,56.25336227416992,-278.9926489512126,100,77742,,,,,
FAN-ZHENDONG,78638,78664,garcon,coup_droit,5,att/att,FAN-ZHENDONG,lat_droit,,d2,,,51.57526168823242,59.91213582356771,2,FAN-ZHENDONG,TRULS-MOREGARD,62.576263427734375,-271.39796822865804,100,78650,60.44082183837891,-105.644207572937,2,78654,
TRULS-MOREGARD,78665,78675,garcon,coup_droit,5,att/att,TRULS-MOREGARD,,defensif,g3,,poussette,56.524434661865236,-133.4899871110916,2,TRULS-MOREGARD,FAN-ZHENDONG,52.7437141418457,18.233707173665366,100,78666,,,,,
FAN-ZHENDONG,78676,78686,garcon,revers,5,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,-10.179123306274414,54.42816047668457,2,FAN-ZHENDONG,TRULS-MOREGARD,53.88469696044922,-226.86514644622804,100,78679,,,,,
TRULS-MOREGARD,78687,78699,garcon,revers,5,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,-9.086868286132812,-108.96053009033203,2,TRULS-MOREGARD,FAN-ZHENDONG,-32.75790576934814,61.13383204142253,100,78688,,,,,
FAN-ZHENDONG,78700,78721,garcon,coup_droit,5,att/att,FAN-ZHENDONG,,defensif,m3,,poussette,5.990728759765625,107.67080701192221,2,FAN-ZHENDONG,TRULS-MOREGARD,-25.227474975585938,-295.08367551167805,100,78706,,,,,
TRULS-MOREGARD,78722,78731,garcon,coup_droit,5,att/att,serveur_point_contre,,offensif,d3,pt_gagne,topspin,-45.38015594482422,-119.38158859411875,2,TRULS-MOREGARD,FAN-ZHENDONG,1.6321891784667968,54.26257909138997,100,78727,,,,,
TRULS-MOREGARD,79441,79460,garcon,coup_droit,5,att/att,TRULS-MOREGARD,lat_gauche,,g3,,,55.35550384521484,-105.63246836662293,2,TRULS-MOREGARD,FAN-ZHENDONG,-50.35481081008911,111.79203275044759,100,79449,-9.716430282592773,92.36807327270508,2,79451,
FAN-ZHENDONG,79461,79469,garcon,revers,5,att/att,serveur_point_contre,,offensif,d2,pt_gagne,topspin,58.19824142456055,91.22720794677734,2,FAN-ZHENDONG,TRULS-MOREGARD,66.23923416137696,-197.60702454249065,100,79463,,,,,
