nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur,coor_frappe_x,coor_frappe_y,coor_frappe_z,time_frappe,premier_rebond_x,premier_rebond_y,premier_rebond_z,time_premier_rebond,probleme_annotation,num_coup,winner,premier_topspin,serveur,relanceur,pos_balle_x_prece,pos_balle_y_prece,pos_balle_z_prece,pos_joueur_0_x,pos_joueur_0_y,pos_joueur_0_z,pos_joueur_1_x,pos_joueur_1_y,pos_joueur_1_z,pos_joueur_2_x,pos_joueur_2_y,pos_joueur_2_z,pos_joueur_3_x,pos_joueur_3_y,pos_joueur_3_z,dist_equipe_1_x,dist_equipe_1_y,dist_equipe_2_x,dist_equipe_2_y,dist_eucl_equipe_1,dist_eucl_equipe_2,num_point,service_lateralite,service_zone,remise_lateralite,remise_effet_coup,remise_zone,faute_du_point,faute_lateralite,nb_coup,valeur_derniere_zone,pos_joueur_0_debut_x,pos_joueur_0_debut_y,pos_joueur_0_debut_z,pos_joueur_1_debut_x,pos_joueur_1_debut_y,pos_joueur_1_debut_z,pos_joueur_0_frappe_x,pos_joueur_0_frappe_y,pos_joueur_0_frappe_z,pos_joueur_1_frappe_x,pos_joueur_1_frappe_y,pos_joueur_1_frappe_z,pos_joueur_0_fin_x,pos_joueur_0_fin_y,pos_joueur_0_fin_z,pos_joueur_1_fin_x,pos_joueur_1_fin_y,pos_joueur_1_fin_z,cote_jA,cote_jB,derniere_zone
FAN-ZHENDONG,10159,10171,garcon,revers,1,att/att,FAN-ZHENDONG,,offensif,g3,,flip,-59.2237829208374,108.8407470703125,2,FAN-ZHENDONG,TRULS-MOREGARD,-58.64908590316772,-198.16447461446126,100,10164,,,,,,4,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-44.589921951293945,-81.17371333440146,2,-33.66223,-156.75165,d4,-53.256653,263.43085,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,7,coup_droit,d2,coup_droit,poussette,m2,filet,revers,5,g3,-33.66223,-156.75165,d4,-53.256653,263.43085,g6,-53.88098,-52.378357,d4,-44.966614,284.95026,g7,-19.653687,-152.76675,m4,-47.367554,312.63135,g7,haut,bas,1
TRULS-MOREGARD,10172,10185,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,TRULS-MOREGARD,FAN-ZHENDONG,-55.69854993820191,93.14051348368326,100,10173,,,,,,5,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-59.2237829208374,108.8407470703125,2,-14.182129,-133.08084,m4,-55.10681,309.86542,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,7,coup_droit,d2,coup_droit,poussette,m2,filet,revers,5,g3,-14.182129,-133.08084,m4,-55.10681,309.86542,g7,-8.088074,-129.1738,m4,-62.78003,310.14093,g7,92.58154,-57.092865,h3,-84.87671,273.8504,h6,haut,bas,0
FAN-ZHENDONG,10701,10730,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,g1,,,-32.05984725952148,45.11064071655274,2,FAN-ZHENDONG,TRULS-MOREGARD,61.54075241088867,-275.1693042119344,100,10717,37.01049156188965,-91.79137795766195,2,10721,,1,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,,,,92.58154,-57.092865,h3,-84.87671,273.8504,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,92.58154,-57.092865,h3,-84.87671,273.8504,h6,95.20532,-64.568756,h3,-86.56683,248.71161,h6,59.82544,-144.81631,g4,-84.776245,232.7171,h6,haut,bas,0
TRULS-MOREGARD,10731,10744,garcon,coup_droit,1,att/att,TRULS-MOREGARD,,defensif,m3,,poussette,-1.9609912872314452,-115.943798716863,2,TRULS-MOREGARD,FAN-ZHENDONG,-32.11786327362061,41.892299524943034,100,10731,,,,,,2,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-32.05984725952148,45.11064071655274,2,62.00299,-94.60156,g4,-80.723694,235.79596,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,62.00299,-94.60156,g4,-80.723694,235.79596,h6,62.00299,-94.60156,g4,-80.723694,235.79596,h6,5.498047,-156.68939,m4,-74.550415,279.74384,g7,haut,bas,0
FAN-ZHENDONG,10745,10758,garcon,revers,1,att/att,FAN-ZHENDONG,,intermediaire,m2,,topspin,5.816822052001953,85.84346987406413,2,FAN-ZHENDONG,TRULS-MOREGARD,-9.792040634155274,-264.57345434824623,100,10750,,,,,,3,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-1.9609912872314452,-115.943798716863,2,3.699707,-164.62784,m4,-72.32153,276.5561,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,3.699707,-164.62784,m4,-72.32153,276.5561,g7,-12.647888,-148.80585,m4,-70.08923,273.36346,g6,9.9088745,-144.84793,m4,-77.674255,346.9201,h8,haut,bas,0
TRULS-MOREGARD,10759,10771,garcon,coup_droit,1,att/att,TRULS-MOREGARD,,offensif,g3,,topspin,26.777045059204102,-119.47445375124613,2,TRULS-MOREGARD,FAN-ZHENDONG,7.359557342529297,159.60017801920574,100,10765,,,,,,4,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,5.816822052001953,85.84346987406413,2,-11.972656,-164.66278,m4,-52.3692,354.85632,g8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,-11.972656,-164.66278,m4,-52.3692,354.85632,g8,6.0750732,-196.69955,m5,-73.572205,355.6944,g8,7.9648438,-176.58115,m4,-85.708984,376.84918,h8,haut,bas,0
FAN-ZHENDONG,10772,10782,garcon,revers,1,att/att,FAN-ZHENDONG,,intermediaire,g3,,topspin,-54.25959405899048,111.86296882629395,2,FAN-ZHENDONG,TRULS-MOREGARD,30.607979202270506,-360.22814826965333,100,10774,,,,,,5,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,26.777045059204102,-119.47445375124613,2,14.895569,-184.57242,m5,-87.55328,368.09546,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,14.895569,-184.57242,m5,-87.55328,368.09546,h8,29.677551,-220.96097,g5,-96.370056,356.59552,h8,68.01074,-196.401,g5,-125.39484,372.58466,h8,haut,bas,0
TRULS-MOREGARD,10783,10792,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,m2,,bloc,-8.771706771850585,-81.31978816986084,2,TRULS-MOREGARD,FAN-ZHENDONG,-91.79021120071411,103.16958897908529,100,10786,,,,,,6,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-54.25959405899048,111.86296882629395,2,67.21521,-204.47037,g5,-129.35336,369.78735,i8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,67.21521,-204.47037,g5,-129.35336,369.78735,i8,72.81354,-241.15166,g6,-129.05264,375.68658,i8,78.9541,-241.09975,h6,-131.79257,381.68994,i8,haut,bas,0
FAN-ZHENDONG,10793,10807,garcon,revers,1,att/att,FAN-ZHENDONG,,intermediaire,g2,,topspin,-40.786562538146974,54.85726102193197,2,FAN-ZHENDONG,TRULS-MOREGARD,40.41824111938477,-379.80939699808755,100,10800,,,,,,7,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-8.771706771850585,-81.31978816986084,2,78.80652,-228.79016,h6,-131.79257,381.68994,i8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,78.80652,-228.79016,h6,-131.79257,381.68994,i8,66.703,-245.32884,g6,-104.367004,365.81805,h8,53.301636,-208.5969,g5,-89.56287,394.526,h8,haut,bas,0
TRULS-MOREGARD,10808,10819,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,g3,,bloc,37.01680450439453,-105.59013667106629,2,TRULS-MOREGARD,FAN-ZHENDONG,-76.37641058415174,124.67766151428222,100,10810,,,,,,8,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-40.786562538146974,54.85726102193197,2,51.555664,-208.60703,g5,-88.699646,397.3902,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,51.555664,-208.60703,g5,-88.699646,397.3902,h8,55.992676,-220.78223,g5,-92.50922,377.1292,h8,67.43457,-228.87494,g6,-98.56012,377.37842,h8,haut,bas,0
FAN-ZHENDONG,10820,10832,garcon,revers,1,att/att,FAN-ZHENDONG,,offensif,g2,,topspin,-52.90440244674683,86.80293604532878,2,FAN-ZHENDONG,TRULS-MOREGARD,87.29873199462891,-386.894956334432,100,10826,,,,,,9,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,37.01680450439453,-105.59013667106629,2,70.14014,-237.05885,g6,-97.562256,383.20172,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,70.14014,-237.05885,g6,-97.562256,383.20172,h8,81.84625,-261.76755,h6,-109.95587,360.1081,h8,86.43817,-212.45282,h5,-125.911865,400,h8,haut,bas,0
TRULS-MOREGARD,10833,10844,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,-23.49451427459717,-108.93094145456949,2,TRULS-MOREGARD,FAN-ZHENDONG,-130.70406761169434,159.55704498291016,100,10836,,,,,,10,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-52.90440244674683,86.80293604532878,2,86.43817,-212.45282,h5,-129.38113,400,i8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,86.43817,-212.45282,h5,-129.38113,400,i8,85.03259,-236.93791,h6,-141.03717,393.79968,i8,86.60968,-224.64871,h5,-171.07086,400,i8,haut,bas,1
FAN-ZHENDONG,10845,10865,garcon,coup_droit,1,att/att,serveur_point_pour,,offensif,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,49.172777557373045,-387.5977321624756,100,10852,,,,,,11,TRULS-MOREGARD,FAN-ZHENDONG,FAN-ZHENDONG,TRULS-MOREGARD,-23.49451427459717,-108.93094145456949,2,90.65918,-204.34201,h5,-170.31021,400,i8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8,coup_droit,g1,coup_droit,poussette,m3,filet,coup_droit,11,m3,90.65918,-204.34201,h5,-170.31021,400,i8,97.76471,-164.41806,h4,-134.22784,378.84735,i8,91.39093,-34.88565,h3,-83.87494,280.05554,h7,haut,bas,0
FAN-ZHENDONG,11486,11524,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,g2,,,-66.12681884765625,71.18342882792155,2,FAN-ZHENDONG,TRULS-MOREGARD,58.16545181274414,-241.5953483581543,100,11512,37.02796630859375,-129.97620759407678,2,11514,,1,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,91.39093,-34.88565,h3,-83.87494,280.05554,h7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,coup_droit,g2,revers,topspin,g3,pt_gagne,revers,4,d3,91.39093,-34.88565,h3,-83.87494,280.05554,h7,87.58545,-57.060425,h3,-71.56311,251.41418,g6,62.756287,-83.210175,g4,-63.689453,279.38074,g7,haut,bas,0
TRULS-MOREGARD,11525,11534,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,g3,,topspin,41.08073043823242,-95.24435520172119,2,TRULS-MOREGARD,FAN-ZHENDONG,-70.45428748130799,22.9080322265625,100,11526,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-66.12681884765625,71.18342882792155,2,61.94342,-86.99695,g4,-67.075745,270.14056,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,coup_droit,g2,revers,topspin,g3,pt_gagne,revers,4,d3,61.94342,-86.99695,g4,-67.075745,270.14056,g6,55.585083,-152.67117,g4,-72.6228,267.19086,g6,80.866516,-117.63611,h3,-98.87329,332.71313,h8,haut,bas,0
FAN-ZHENDONG,11535,11545,garcon,revers,1,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,-58.90427989959717,121.25297508239746,2,FAN-ZHENDONG,TRULS-MOREGARD,84.47688293457031,-245.0922773996989,100,11538,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,41.08073043823242,-95.24435520172119,2,82.71716,-129.23111,h3,-99.76489,329.72382,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,coup_droit,g2,revers,topspin,g3,pt_gagne,revers,4,d3,82.71716,-129.23111,h3,-99.76489,329.72382,h8,87.53638,-168.39441,h4,-101.414856,308.46527,h7,104.53699,-160.46326,h4,-106.41992,336.01575,h8,haut,bas,0
TRULS-MOREGARD,11546,11552,garcon,revers,1,att/att,serveur_point_contre,,offensif,d3,pt_gagne,bloc,-76,-101.83887775739034,2,TRULS-MOREGARD,FAN-ZHENDONG,-97.81205530166626,100.13787307739258,100,11547,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-58.90427989959717,121.25297508239746,2,101.26135,-168.35938,h4,-108.59027,339.11176,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9,coup_droit,g2,revers,topspin,g3,pt_gagne,revers,4,d3,101.26135,-168.35938,h4,-108.59027,339.11176,h8,97.04309,-172.32907,h4,-114.31604,348.3421,h8,36.628174,-133.0969,g4,-68.33014,229.02795,g6,haut,bas,1
TRULS-MOREGARD,12099,12106,garcon,coup_droit,1,att/att,TRULS-MOREGARD,lat_droit,,d3,,,-39.72864456176758,-94.99630975723267,2,TRULS-MOREGARD,FAN-ZHENDONG,-57.45940246582031,139.69508310953776,100,12099,-43.96014614105225,45.26909713745117,2,12100,,1,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,36.628174,-133.0969,g4,-68.33014,229.02795,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,10,coup_droit,d3,coup_droit,poussette,g2,pt_gagne,revers,4,d2,36.628174,-133.0969,g4,-68.33014,229.02795,g6,36.628174,-133.0969,g4,-68.33014,229.02795,g6,24.69159,-98.29889,m4,-37.05902,293.92572,g7,haut,bas,0
FAN-ZHENDONG,12107,12121,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-71.25627262592316,64.88691139221191,2,FAN-ZHENDONG,TRULS-MOREGARD,-54.08564567565918,-183.58719813028972,100,12111,,,,,,2,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-39.72864456176758,-94.99630975723267,2,21.285706,-98.28824,m4,-34.690918,296.91278,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,10,coup_droit,d3,coup_droit,poussette,g2,pt_gagne,revers,4,d2,21.285706,-98.28824,m4,-34.690918,296.91278,g7,5.1412354,-90.582306,m4,-35.393616,300.00098,g7,23.698792,-152.71167,m4,-93.99225,280.3938,h7,haut,bas,0
TRULS-MOREGARD,12122,12133,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,m3,,topspin,22.752540588378906,-95.18809585571289,2,TRULS-MOREGARD,FAN-ZHENDONG,-71.92237956523896,6.53060474395752,100,12124,,,,,,3,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-71.25627262592316,64.88691139221191,2,32.33185,-156.64673,g4,-98.79266,277.4344,h7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,10,coup_droit,d3,coup_droit,poussette,g2,pt_gagne,revers,4,d2,32.33185,-156.64673,g4,-98.79266,277.4344,h7,55.444763,-129.2139,g4,-100.878784,283.73853,h7,73.355896,-129.22519,g4,-102.70032,296.20166,h7,haut,bas,0
FAN-ZHENDONG,12134,12148,garcon,revers,1,att/att,serveur_point_contre,,offensif,d2,pt_gagne,topspin,40.84173011779785,63.23688112894694,2,FAN-ZHENDONG,TRULS-MOREGARD,59.418487548828125,-275.19089686075847,100,12142,,,,,,4,FAN-ZHENDONG,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,22.752540588378906,-95.18809585571289,2,72.54535,-133.10825,g4,-103.60626,311.6067,h7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,10,coup_droit,d3,coup_droit,poussette,g2,pt_gagne,revers,4,d2,72.54535,-133.10825,g4,-103.60626,311.6067,h7,70.76105,-125.347626,g4,-145.1659,275.83575,i7,76.40796,-172.38837,h4,-77.813416,180.49915,h4,haut,bas,1
TRULS-MOREGARD,12585,12630,garcon,coup_droit,1,att/att,TRULS-MOREGARD,lat_droit,,d2,,,-52.881917572021486,-84.58472035725912,2,TRULS-MOREGARD,FAN-ZHENDONG,-69.36359755992889,61.66412798563639,100,12618,-67.46821312904358,58.436728159586586,2,12623,,1,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,,,,76.40796,-172.38837,h4,-77.813416,180.49915,h4,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,76.40796,-172.38837,h4,-77.813416,180.49915,h4,62.032898,-98.41574,g4,-102.673096,200.86322,h5,8.418518,-109.78821,m4,-58.61389,266.73657,g6,haut,bas,0
FAN-ZHENDONG,12631,12644,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,d3,,poussette,39.83115196228027,91.53574155171712,2,FAN-ZHENDONG,TRULS-MOREGARD,-38.0173225402832,-169.09810179074606,100,12635,,,,,,2,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-52.881917572021486,-84.58472035725912,2,4.99292,-109.7807,m4,-52.603638,288.30023,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,4.99292,-109.7807,m4,-52.603638,288.30023,g7,-4.556946,-121.38498,m4,-51.99298,282.0921,g7,-29.365784,-160.71896,d4,-42.095398,275.55316,g7,haut,bas,0
TRULS-MOREGARD,12645,12655,garcon,coup_droit,1,att/att,TRULS-MOREGARD,,offensif,d2,,topspin,-48.77028579711914,-84.60045102437337,2,TRULS-MOREGARD,FAN-ZHENDONG,83.09052886962891,103.20235684712728,100,12650,,,,,,3,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,39.83115196228027,91.53574155171712,2,-14.435303,-152.76013,m4,-27.711182,259.47742,g6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,-14.435303,-152.76013,m4,-27.711182,259.47742,g6,-15.211365,-213.07611,m5,-14.6866455,249.6416,m6,-28.82483,-180.7153,d4,-4.5404053,255.6062,m6,haut,bas,0
FAN-ZHENDONG,12656,12670,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,intermediaire,d3,,bloc,51.38261184692383,103.76399218241373,2,FAN-ZHENDONG,TRULS-MOREGARD,-166.1634162902832,-323.9366107940674,100,12660,,,,,,4,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,-48.77028579711914,-84.60045102437337,2,-34.09442,-180.73386,d4,-2.0545654,271.12305,m6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,-34.09442,-180.73386,d4,-2.0545654,271.12305,m6,-50.380737,-201.03854,d5,-4.2906494,277.39502,m7,-164.61127,-181.19324,f4,21.865417,307.10193,m7,haut,bas,0
TRULS-MOREGARD,12671,12679,garcon,revers,1,att/att,TRULS-MOREGARD,,intermediaire,m3,,bloc,15.50615234375,-115.97075033187866,2,TRULS-MOREGARD,FAN-ZHENDONG,66.12552871704102,66.02268994649252,100,12671,,,,,,5,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,51.38261184692383,103.76399218241373,2,-164.35834,-193.42575,f5,27.164856,306.91162,d7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,-164.35834,-193.42575,f5,27.164856,306.91162,d7,-164.35834,-193.42575,f5,27.164856,306.91162,d7,-128.75482,-285.1796,f7,64.22015,296.498,d7,haut,bas,1
FAN-ZHENDONG,12680,12704,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,TRULS-MOREGARD,-3.5243759155273438,-279.61732018788655,100,12690,,,,,,6,TRULS-MOREGARD,TRULS-MOREGARD,TRULS-MOREGARD,FAN-ZHENDONG,15.50615234375,-115.97075033187866,2,-120.16962,-276.5449,e7,68.61322,308.43896,d7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,11,coup_droit,d2,coup_droit,poussette,d3,filet,revers,6,m3,-120.16962,-276.5449,e7,68.61322,308.43896,d7,-44.98419,-196.94568,d5,21.713684,264.13165,m6,92.33887,-42.2623,h3,-82.87714,286.2365,h7,haut,bas,0
FAN-ZHENDONG,13374,13409,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-6.239745712280273,54.37293764750163,2,FAN-ZHENDONG,TRULS-MOREGARD,55.02489700317383,-245.3270528157552,100,13397,44.13063545227051,-95.2537186940511,2,13400,,1,FAN-ZHENDONG,,FAN-ZHENDONG,TRULS-MOREGARD,,,,92.33887,-42.2623,h3,-82.87714,286.2365,h7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12,coup_droit,m2,coup_droit,poussette,g2,filet,revers,4,m2,92.33887,-42.2623,h3,-82.87714,286.2365,h7,90.20099,-64.539276,h3,-96.370544,239.46045,h6,36.652527,-160.5929,g4,-89.629395,229.65363,h6,haut,bas,0
TRULS-MOREGARD,13410,13422,garcon,coup_droit,1,att/att,TRULS-MOREGARD,,defensif,g2,,poussette,53.24018249511719,-88.41501585642497,2,TRULS-MOREGARD,FAN-ZHENDONG,-3.653461456298828,18.87782834370931,100,13411,,,,,,2,FAN-ZHENDONG,,FAN-ZHENDONG,TRULS-MOREGARD,-6.239745712280273,54.37293764750163,2,31.472046,-148.76385,g4,-83.08685,235.86658,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12,coup_droit,m2,coup_droit,poussette,g2,filet,revers,4,m2,31.472046,-148.76385,g4,-83.08685,235.86658,h6,27.114136,-176.51996,g4,-76.68146,238.86694,h6,44.506897,-188.46854,g5,-73.23047,248.29938,g6,haut,bas,0
FAN-ZHENDONG,13423,13435,garcon,revers,1,att/att,FAN-ZHENDONG,,offensif,m2,,flip,-23.480721473693848,86.32218386332194,2,FAN-ZHENDONG,TRULS-MOREGARD,68.31875076293946,-197.59774379730226,100,13429,,,,,,3,FAN-ZHENDONG,,FAN-ZHENDONG,TRULS-MOREGARD,53.24018249511719,-88.41501585642497,2,50.62683,-196.4848,g5,-76.83392,257.89587,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12,coup_droit,m2,coup_droit,poussette,g2,filet,revers,4,m2,50.62683,-196.4848,g5,-76.83392,257.89587,h6,71.93616,-156.58377,g4,-87.67444,261.39172,h6,83.20111,-102.297516,h3,-95.324524,344.61108,h8,haut,bas,1
TRULS-MOREGARD,13436,13450,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,TRULS-MOREGARD,FAN-ZHENDONG,-67.83986134529114,80.728093846639,100,13438,,,,,,4,FAN-ZHENDONG,,FAN-ZHENDONG,TRULS-MOREGARD,-23.480721473693848,86.32218386332194,2,81.51276,-102.292755,h3,-98.50391,341.7334,h8,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12,coup_droit,m2,coup_droit,poussette,g2,filet,revers,4,m2,81.51276,-102.292755,h3,-98.50391,341.7334,h8,88.047,-144.7984,h4,-103.73462,326.84277,h8,90.56354,-34.878784,h3,-72.99768,279.69196,g7,haut,bas,0
FAN-ZHENDONG,14063,14105,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,g2,,,-67.73405795097351,48.80764363606771,2,FAN-ZHENDONG,TRULS-MOREGARD,53.01465606689453,-267.73612848917645,100,14091,27.82887840270996,-105.5689294497172,2,14094,,1,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,,,,90.56354,-34.878784,h3,-72.99768,279.69196,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,13,coup_droit,g2,revers,poussette,d2,out,coup_droit,4,g2,90.56354,-34.878784,h3,-72.99768,279.69196,g7,92.58154,-57.092865,h3,-74.59161,254.66968,g6,67.03717,-90.81427,g4,-72.14441,257.74738,g6,haut,bas,0
TRULS-MOREGARD,14106,14124,garcon,revers,1,att/att,TRULS-MOREGARD,,defensif,d2,,poussette,-57.52802038192749,-63.98218027750651,2,TRULS-MOREGARD,FAN-ZHENDONG,-81.98408513069153,39.3081672668457,100,14108,,,,,,2,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-67.73405795097351,48.80764363606771,2,67.00214,-87.01749,g4,-76.156494,254.71887,h6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,13,coup_droit,g2,revers,poussette,d2,out,coup_droit,4,g2,67.00214,-87.01749,g4,-76.156494,254.71887,h6,63.06482,-121.47015,g4,-83.3147,251.7804,h6,62.878906,-98.418396,g4,-63.32361,291.7544,g7,haut,bas,0
FAN-ZHENDONG,14125,14140,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,-56.08751888275147,77.37671267191568,2,FAN-ZHENDONG,TRULS-MOREGARD,-47.913224124908446,-190.82812611262003,100,14132,,,,,,3,FAN-ZHENDONG,TRULS-MOREGARD,FAN-ZHENDONG,TRULS-MOREGARD,-57.52802038192749,-63.98218027750651,2,37.4989,-144.83044,g4,-60.6532,303.95337,g7,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,13,coup_droit,g2,revers,poussette,d2,out,coup_droit,4,g2,37.4989,-144.83044,g4,-60.6532,303.95337,g7,12.389465,-164.60846,m4,-52.726135,312.82507,g7,12.389465,-164.60846,m4,-91.3504,267.79816,h6,haut,bas,1
